Accident_ID,Time_of_Day,Road_Condition,Weather_Condition,Latitude,Longitude
859,Afternoon,Icy,Clear,54.27173978038211,0.21830946585359357
860,Evening,Dry,Foggy,51.13709699034766,-1.4048923135922982
861,Night,Wet,Foggy,50.093652885847234,-0.037585494586314994
862,Morning,Wet,Snowy,53.37627408102111,-5.2805396058155125
863,Afternoon,Icy,Foggy,52.36032566123325,-1.0764107753894185
864,Afternoon,Wet,Foggy,53.88800395038082,-5.359380153062812
865,Night,Snowy,Rainy,54.61759909387641,1.3906847945029153
866,Morning,Wet,Foggy,50.34991257847158,-1.6362571846662561
867,Morning,Wet,Snowy,50.984026360989965,-4.754881998246579
868,Afternoon,Dry,Rainy,54.4691391716034,-5.304881377077273
869,Evening,Dry,Snowy,52.74533882538127,-6.0907341492835645
870,Afternoon,Wet,Foggy,55.833387900395586,-1.0535904110627223
871,Morning,Icy,Snowy,55.218333188735514,-5.8128438700207266
872,Night,Dry,Rainy,56.76483490391925,-2.046967340725109
873,Afternoon,Icy,Clear,55.5399426133538,-5.353649730746427
874,Morning,Wet,Snowy,53.43944861912119,-1.3803105520613137
875,Afternoon,Wet,Snowy,55.38373297915546,0.1493972854053922
876,Evening,Snowy,Rainy,52.20304939404335,-0.21974756855346822
877,Afternoon,Dry,Rainy,52.4505079902257,-0.391486690692183
878,Afternoon,Wet,Snowy,56.31188127936635,-6.122775943077479
879,Morning,Snowy,Foggy,53.57135613121266,-7.116150530154813
880,Morning,Dry,Snowy,56.38704272414682,-1.0105117151261442
881,Morning,Wet,Rainy,56.579378989346225,-4.316527862056487
882,Afternoon,Wet,Clear,56.86049870129027,-3.6765377359665266
883,Evening,Dry,Clear,57.33308188672966,-7.68850907206609
884,Night,Dry,Foggy,53.44788176410637,-5.404235507249508
885,Night,Dry,Snowy,52.55093454656911,-7.66323596125536
886,Morning,Wet,Clear,54.65758997275291,0.7918577260124771
887,Morning,Wet,Snowy,52.96937938750102,-5.5660331678146955
888,Afternoon,Snowy,Rainy,54.80859333440186,-2.4266283042699195
889,Night,Icy,Clear,55.6446869011506,-7.610206793388696
890,Morning,Dry,Foggy,55.5072401479371,-1.3315260869434198
891,Evening,Wet,Rainy,52.99642309616097,-4.769726542459061
892,Evening,Wet,Foggy,51.33488161359002,0.9791918695766579
893,Morning,Dry,Rainy,53.44423470769766,0.8811818893403576
894,Morning,Icy,Clear,51.14075315265527,-4.747093816382522
895,Night,Dry,Foggy,57.12077628147047,1.0096089569046782
896,Night,Icy,Foggy,52.76701968590286,1.9615767349877888
897,Afternoon,Wet,Rainy,51.235677977786594,0.2541566412394811
898,Night,Icy,Foggy,50.203582079246004,0.44871347755228896
899,Evening,Snowy,Rainy,55.166579090291876,-5.509912638909101
900,Evening,Wet,Rainy,55.09521853963795,-2.232976011422437
901,Morning,Snowy,Rainy,52.724833332650334,-7.3274408603263215
902,Night,Dry,Rainy,50.57369511078121,-7.050820631783303
903,Afternoon,Dry,Clear,53.27703115916186,1.9889261203329056
904,Evening,Dry,Rainy,52.48973996050715,-4.73360750574089
905,Evening,Icy,Snowy,55.416965117880075,-0.5181608795115364
906,Afternoon,Wet,Foggy,54.846233995621525,0.06665053026816459
907,Afternoon,Dry,Snowy,52.91674982558032,0.5802327100722913
908,Evening,Dry,Clear,51.74314043403992,1.976282974021565
909,Evening,Wet,Snowy,57.904287729244736,-5.585035147431322
910,Afternoon,Dry,Foggy,53.63201296956892,-7.5964917314030025
911,Evening,Snowy,Snowy,55.506193886241896,-3.8880848200541402
912,Morning,Wet,Clear,51.12442374062689,-6.6991933017105305
913,Morning,Wet,Rainy,53.884717597275184,-7.7757411083794485
914,Afternoon,Wet,Snowy,50.22029375895573,-4.3957317285851385
915,Night,Snowy,Clear,54.0436409432836,-0.1626174892476353
916,Afternoon,Wet,Clear,57.71213925694162,-2.338193087749291
917,Afternoon,Snowy,Foggy,53.0736537038864,-4.872220107896459
918,Night,Wet,Foggy,50.311968100599294,-1.4565799450728028
919,Night,Icy,Snowy,50.24764632735475,-5.679818196911893
920,Night,Dry,Rainy,53.10389407957496,-7.856185539279149
921,Morning,Icy,Clear,51.28019949170555,-0.35646613563572593
922,Evening,Dry,Snowy,50.186816770625484,-1.7625691513599087
923,Morning,Snowy,Clear,56.049708911601414,-0.3769737549904004
924,Evening,Icy,Clear,53.66818407105512,-7.610619833123344
925,Morning,Wet,Rainy,52.31395817578124,0.37119627830652213
926,Evening,Dry,Rainy,57.200665464131845,-1.8047379996369664
927,Morning,Dry,Snowy,50.929111681604205,-2.3660464928735987
928,Night,Icy,Rainy,57.64735063164255,-1.753859518854684
929,Afternoon,Snowy,Rainy,52.51173373901882,0.6443324686836416
930,Morning,Icy,Snowy,57.10722937846945,-2.1306349344109297
931,Evening,Snowy,Rainy,54.823543011835696,-2.190496201118207
932,Night,Snowy,Foggy,56.6136588779319,1.9067915706576581
933,Morning,Dry,Clear,57.87210530568372,-0.43269832931432006
934,Morning,Icy,Clear,52.307243502549966,-3.577061945488647
935,Night,Icy,Clear,57.68908388326074,-0.9260299996707229
936,Morning,Snowy,Clear,53.115855159219365,-4.107695283082116
937,Afternoon,Icy,Snowy,53.084095237895376,-5.71124537516501
938,Morning,Wet,Clear,52.72309683403604,-2.031481231122406
939,Afternoon,Wet,Clear,54.33126085878068,1.2818209811395143
940,Afternoon,Icy,Clear,51.2331603454279,1.2913952001546267
941,Night,Icy,Clear,54.42969188286409,-4.580947218945097
942,Morning,Snowy,Foggy,54.333638499280035,-2.7232253377830506
943,Night,Wet,Clear,56.09521450083896,-5.8836410143013875
944,Morning,Wet,Foggy,56.66919969550069,1.956311094988834
945,Morning,Dry,Snowy,53.523530802499394,1.8111790786793573
946,Evening,Snowy,Rainy,52.41866599481195,-1.5049107029255264
947,Morning,Dry,Clear,52.074679178536755,0.044140596774733254
948,Night,Wet,Rainy,51.55699069363897,-0.8489983871630002
949,Afternoon,Snowy,Rainy,50.4611806575922,-2.068417809605318
950,Morning,Icy,Snowy,52.73958383067771,-7.466520030111023
951,Evening,Snowy,Rainy,52.161981537046266,-3.4523565744733897
952,Night,Icy,Foggy,57.73133908693126,-1.252136978325895
953,Morning,Icy,Rainy,54.461670610000354,-1.2246838611631539
954,Night,Snowy,Rainy,52.77821631224406,-4.268773815776164
955,Evening,Icy,Rainy,54.64374080794957,1.4169198665803062
956,Evening,Dry,Clear,51.11357361076556,-6.3264296776321896
957,Night,Wet,Clear,53.552349993617625,-2.996405537844394
958,Morning,Icy,Foggy,55.00987457136851,-1.0911602344917721
959,Afternoon,Dry,Foggy,53.91118265433961,-1.0286419410819079
960,Evening,Icy,Clear,53.214230405234595,-1.5136104323118449
961,Morning,Wet,Foggy,57.950787111197585,-5.247117865481398
962,Morning,Dry,Clear,57.04251809719142,-6.4379343131337805
963,Afternoon,Wet,Snowy,54.98724766527552,-1.6405967317328916
964,Evening,Wet,Rainy,54.55501888945826,-2.0069788386056224
965,Evening,Dry,Rainy,54.965283838596676,-6.2064398971075905
966,Morning,Dry,Foggy,51.61049686257947,-0.9486085442943661
967,Morning,Dry,Clear,53.16110194611455,-3.4482800826634357
968,Afternoon,Snowy,Clear,50.315676263127195,-1.3223940839684705
969,Afternoon,Dry,Foggy,53.80436829989461,0.37367079770150724
970,Evening,Dry,Clear,54.34419667166131,-6.302715714230768
971,Night,Dry,Snowy,51.82199788882568,-7.808551320031633
972,Evening,Dry,Rainy,57.71223077732411,-0.20897413604213178
973,Morning,Icy,Foggy,57.27563688749794,-1.9030257484738407
974,Evening,Snowy,Foggy,55.77714588364725,-1.0036043037787827
975,Night,Wet,Clear,54.2670930301229,0.38154974988642465
976,Afternoon,Dry,Foggy,56.95975327718148,0.028109348245004995
977,Night,Icy,Snowy,51.0452187505877,1.6092014692882461
978,Night,Icy,Clear,56.32407835419908,-2.6406492114788183
979,Night,Icy,Clear,50.998566511734786,-3.1150436734009466
980,Afternoon,Wet,Clear,56.35368530039524,-3.9811280010926993
981,Night,Dry,Clear,52.20614054601086,-6.463089571557955
982,Night,Snowy,Snowy,57.01672464814551,-2.2739276711797753
983,Night,Snowy,Clear,57.55233675060318,-5.229874756740212
984,Morning,Icy,Foggy,51.19036775524093,1.213075122129755
985,Night,Wet,Snowy,53.701404840523146,-2.1680919572290245
986,Afternoon,Wet,Rainy,57.84789902530148,-2.0715981949188986
987,Night,Wet,Rainy,53.86725948778518,-4.4507533912299
988,Night,Snowy,Foggy,56.90838018011636,-7.480106480222926
989,Afternoon,Icy,Foggy,54.70985217705056,-7.682562346270114
990,Night,Dry,Snowy,53.00263926335681,-3.7666485584680247
991,Afternoon,Snowy,Rainy,52.28626844420696,-7.154346219027621
992,Night,Icy,Rainy,51.6257847286887,-1.931530444598609
993,Afternoon,Icy,Rainy,56.09438553102158,0.8097300563965746
994,Night,Dry,Rainy,53.092324054584225,0.8291481651872221
995,Night,Dry,Rainy,54.09020369760601,-1.4095458986776759
996,Morning,Dry,Clear,53.938603840009456,-5.88768168527069
997,Morning,Wet,Foggy,54.61823223386505,0.6299683135887211
998,Night,Dry,Clear,56.92461716499642,0.8609343531320821
999,Night,Icy,Rainy,57.84591474866743,-6.033464150470413
1000,Evening,Dry,Snowy,53.260673668590535,-0.6257391422932272
